source,target,link_type,article_id
Frasers Centrepoint,Sembcorp Industries,ORGANIZATION,frasers_00394
Frasers Centrepoint,Singapore Business Review,ORGANIZATION,frasers_00391
Frasers Centrepoint,Singapore Exchange,ORGANIZATION,frasers_00073|frasers_00164|frasers_00203|frasers_00205|frasers_00365|frasers_00440|frasers_00465
Frasers Centrepoint,Singtel,ORGANIZATION,frasers_00394
Frasers Centrepoint,Suntec REIT,ORGANIZATION,frasers_00127|frasers_00358
Frasers Centrepoint,TCC Group,ORGANIZATION,frasers_00071
Frasers Centrepoint,Ticon,ORGANIZATION,frasers_00107
Frasers Centrepoint,Total Oil,ORGANIZATION,frasers_00364|frasers_00405
Frasers Centrepoint,Tricia Song,PERSON,frasers_00390
Frasers Centrepoint,UNIT,ORGANIZATION,frasers_00164
Frasers Centrepoint,UOL,ORGANIZATION,frasers_00394
Frasers Centrepoint,URA,ORGANIZATION,frasers_00114
Frasers Centrepoint,Urban Redevelopment Authority,ORGANIZATION,frasers_00325
Frasers Centrepoint,Venture Corp,ORGANIZATION,frasers_00394
Frasers Centrepoint,Wheelock Properties,ORGANIZATION,frasers_00394
Frasers Centrepoint,Wing Tai,PERSON,frasers_00394
Frasers Centrepoint,ZACD Group,ORGANIZATION,frasers_00400
Frasers Centrepoint,Zouk,ORGANIZATION,frasers_00327
Frasers Commercial Trust,Frasers Hospitality Trust,ORGANIZATION,frasers_00139
Frasers Commercial Trust,Frasers Logistics & Industrial Trust,ORGANIZATION,frasers_00139
Frasers Commercial Trust,JV,ORGANIZATION,frasers_00339
Frasers Hospitality Trust,Frasers Logistics & Industrial Trust,ORGANIZATION,frasers_00139
Frasers Logistics & Industrial Trust,Greater China Commercial Trust,ORGANIZATION,frasers_00057|frasers_00394
Frasers Logistics & Industrial Trust,Keppel Corp,ORGANIZATION,frasers_00394
Frasers Logistics & Industrial Trust,Lee,PERSON,frasers_00057
Frasers Logistics & Industrial Trust,Mapletree,ORGANIZATION,frasers_00394
Frasers Logistics & Industrial Trust,Sembcorp Industries,ORGANIZATION,frasers_00394
Frasers Logistics & Industrial Trust,Singtel,ORGANIZATION,frasers_00394
