source,target,link_type,article_id
Marco Polo,Shareholders,PERSON,hyflux_00531
Marco Polo,Singapore High Court,PERSON,hyflux_00473
Marco Polo Marine,Penundaan,PERSON,hyflux_00529
Maria Sharapova,Olivia Lum,PERSON,hyflux_00263
Maria Sharapova,UBS,PERSON,hyflux_00263
Marshall,SWCC,PERSON,hyflux_00654
Marshall,Water Planet,PERSON,hyflux_00654
Meidensha,Novasep,ORGANIZATION,hyflux_00666
Meidensha,Veolia Water Technologies,ORGANIZATION,hyflux_00666
Minds,PSA,ORGANIZATION,hyflux_00181
Minds chief,PSA,PERSON,hyflux_00012
Modern Channels Services,Wadi Dayqah,PERSON,hyflux_00368
NEDO,New Energy and Industrial Technology Development Organisation,ORGANIZATION,hyflux_00375
NEDO,SWCC,ORGANIZATION,hyflux_00375
NOBLE Group,New Noble,PERSON,hyflux_00826
NOBLE Group,Richard Elman,PERSON,hyflux_00826
New Energy and Industrial Technology Development Organisation,SWCC,ORGANIZATION,hyflux_00375
New Noble,Richard Elman,PERSON,hyflux_00826
Noble,Noble Group Limited,ORGANIZATION,hyflux_00731
Noble,Richard Elman,PERSON,hyflux_00731
Noble Group Limited,Richard Elman,PERSON,hyflux_00731
Noble Group Ltd,Richard Elman,PERSON,hyflux_00836
Novasep,Players,PERSON,hyflux_00474
Novasep,Veolia Water Technologies,ORGANIZATION,hyflux_00666|hyflux_00952
OTC,Saline Water Conversion Corp.,ORGANIZATION,hyflux_00143
Official Water for Badminton,Olivia Lum,PERSON,hyflux_00718
Olivia Lum,ST Engineering,PERSON,hyflux_00713
Olivia Lum,Singapore Exchange,PERSON,hyflux_00715
Olivia Lum,Singapore Technologies Engineering,PERSON,hyflux_00709|hyflux_00712
Olivia Lum,UBS,PERSON,hyflux_00263
Olivia Lum,Women,PERSON,hyflux_00269
Oman Public Authority for Electricity and Water,PAEW,ORGANIZATION,hyflux_00330|hyflux_00372
Oon,Oon Jin Teik,PERSON,hyflux_00590
Oon,Singapore Sports,PERSON,hyflux_00590
Oon,Singapore Sports Council,PERSON,hyflux_00580
Oon,Sports Hub,PERSON,hyflux_00517|hyflux_00580|hyflux_00590
Oon,StanChart Marathon,PERSON,hyflux_00580
Oon Jin Teik,Singapore Sports,PERSON,hyflux_00523|hyflux_00590
Oon Jin Teik,Sports Hub,PERSON,hyflux_00523|hyflux_00569|hyflux_00590
Oxley,Singaporeans,PERSON,hyflux_00149
Padmanathan,Saline Water Conversion Corporation,PERSON,hyflux_00196
Petrobras,Trump-Kim,PERSON,hyflux_00791
Petrobras,Vivian Balakrishnan,PERSON,hyflux_00791
Qatar,SWCC,ORGANIZATION,hyflux_00197
RFP,SWCC,ORGANIZATION,hyflux_00150
Rodenstock,Sun Lens,ORGANIZATION,hyflux_00626
Ronald Lauder,SWCC,PERSON,hyflux_00116
SIA,Trump-Kim,PERSON,hyflux_00607
